File name                     Graph size  Result
graph_13_0.4_8.txt            13          5                  0
graph_20_0.8_1.txt            20          33                 0
graph_88_0.8_9.txt            88          253                0
graph_90_0.8_1.txt            90          239                0
graph_15_0.8_2.txt            15          18                 0
graph_76_0.2_8.txt            76          69                 0
graph_38_0.6_8.txt            38          35                 0
graph_7_0.6_1.txt             7           1                  0
graph_76_0.4_0.txt            76          75                 0
graph_58_0.2_7.txt            58          48                 0
graph_92_0.2_7.txt            92          46                 0
graph_79_0.4_4.txt            79          71                 0
graph_68_0.4_9.txt            68          105                0
graph_17_0.8_2.txt            17          32                 0
graph_63_0.2_6.txt            63          44                 0
graph_63_0.2_9.txt            63          37                 0
graph_8_0.6_3.txt             8           4                  1
graph_60_0.6_8.txt            60          72                 0
graph_77_0.4_8.txt            77          67                 0
graph_63_0.8_3.txt            63          103                0
graph_59_0.2_3.txt            59          46                 0
graph_99_0.8_1.txt            99          244                0
graph_91_0.2_9.txt            91          76                 0
graph_71_0.2_7.txt            71          36                 0
graph_5_0.4_5.txt             5           1                  4
graph_96_0.6_2.txt            96          213                0
graph_45_0.8_0.txt            45          85                 0
graph_24_0.4_0.txt            24          19                 0
graph_15_0.4_2.txt            15          7                  2
graph_8_0.2_6.txt             8           2                  2
graph_60_0.4_0.txt            60          42                 0
graph_86_0.4_6.txt            86          135                0
graph_62_0.2_3.txt            62          19                 0
graph_91_0.4_1.txt            91          104                0
graph_69_0.4_3.txt            69          45                 0
graph_43_0.4_7.txt            43          20                 0
graph_46_0.2_5.txt            46          33                 0
graph_78_0.8_9.txt            78          177                0
graph_15_0.6_2.txt            15          10                 0
graph_1_0.8_6.txt             1           1                  1
graph_79_0.2_9.txt            79          38                 0
graph_91_0.8_6.txt            91          247                0
graph_51_0.8_4.txt            51          92                 0
graph_58_0.6_2.txt            58          85                 0
graph_41_0.4_2.txt            41          36                 0
graph_31_0.4_1.txt            31          35                 0
graph_20_0.6_1.txt            20          34                 0
graph_26_0.8_7.txt            26          43                 0
graph_15_0.2_3.txt            15          4                  4
graph_17_0.6_3.txt            17          17                 0
graph_29_0.8_2.txt            29          29                 0
graph_65_0.8_2.txt            65          130                0
graph_24_0.2_4.txt            24          11                 0
graph_89_0.2_2.txt            89          76                 0
graph_12_0.6_1.txt            12          7                  0
graph_41_1_0.txt              41          72                41
graph_61_0.6_0.txt            61          71                 0
graph_93_0.2_6.txt            93          136                0
graph_8_0.2_4.txt             8           1                  6
graph_52_0.2_9.txt            52          13                 0
graph_46_0.6_7.txt            46          52                 0
graph_33_0.8_7.txt            33          69                 0
graph_91_0.6_0.txt            91          155                0
graph_95_0.2_6.txt            95          63                 0
graph_69_0.8_0.txt            69          182                0
graph_10_0.6_3.txt            10          7                  0
graph_95_0.2_5.txt            95          150                0
graph_71_0.8_6.txt            71          181                0
graph_43_0.6_1.txt            43          67                 0
graph_95_0.2_7.txt            95          45                 0
graph_25_0.6_3.txt            25          21                 0
graph_31_0.4_8.txt            31          30                 0
graph_20_0.8_2.txt            20          17                 0
graph_79_0.6_3.txt            79          142                0
graph_83_0.6_1.txt            83          239                0
graph_35_0.6_5.txt            35          28                 0
graph_83_0.4_6.txt            83          76                 0
graph_87_0.2_9.txt            87          49                 0
graph_83_0.4_3.txt            83          93                 0
graph_21_0.8_5.txt            21          37                 0
graph_76_0.2_6.txt            76          46                 0
graph_20_0.8_6.txt            20          11                 0
graph_56_0.4_0.txt            56          67                 0
graph_14_0.2_8.txt            14          4                  4
graph_62_0.6_9.txt            62          105                0
graph_11_0.6_5.txt            11          7                  1
graph_47_0.4_3.txt            47          38                 0
graph_10_0.8_2.txt            10          8                  0
graph_99_0.4_8.txt            99          166                0
graph_8_0.2_5.txt             8           1                  7
graph_7_0.8_1.txt             7           7                  3
graph_71_0.2_6.txt            71          49                 0
graph_26_0.2_7.txt            26          6                  2
graph_25_0.2_8.txt            25          5                  1
graph_82_0.8_4.txt            82          205                0
graph_9_0.4_7.txt             9           3                  1
graph_54_0.8_9.txt            54          99                 0
graph_33_0.6_5.txt            33          31                 0
graph_38_0.8_8.txt            38          49                 0
graph_63_0.2_8.txt            63          23                 0
graph_91_0.2_8.txt            91          55                 0
graph_14_0.8_0.txt            14          10                 0
graph_17_0.8_8.txt            17          34                 0
graph_48_0.4_4.txt            48          36                 0
graph_3_0.6_3.txt             3           1                  2
graph_32_0.4_8.txt            32          37                 0
graph_56_0.2_6.txt            56          28                 0
graph_98_0.2_4.txt            98          52                 0
graph_49_0.8_3.txt            49          87                 0
graph_31_0.6_9.txt            31          22                 0
graph_49_0.4_7.txt            49          37                 0
graph_98_0.2_3.txt            98          103                0
graph_65_0.2_8.txt            65          62                 0
graph_9_0.2_4.txt             9           3                  3
graph_88_0.8_8.txt            88          225                0
graph_94_0.8_1.txt            94          230                0
graph_48_0.4_2.txt            48          37                 0
graph_16_0.8_8.txt            16          17                 0
graph_17_0.2_3.txt            17          6                  3
graph_96_0.6_5.txt            96          204                0
graph_66_0.2_8.txt            66          28                 0
graph_25_0.2_4.txt            25          3                  6
graph_28_0.6_0.txt            28          35                 0
graph_46_0.4_7.txt            46          27                 0
graph_10_0.2_2.txt            10          2                  6
graph_26_0.8_1.txt            26          43                 0
graph_79_0.6_2.txt            79          131                0
graph_4_0.6_0.txt             4           1                  3
graph_17_0.6_4.txt            17          13                 0
graph_89_0.2_6.txt            89          99                 0
graph_53_0.2_6.txt            53          20                 0
graph_60_0.8_3.txt            60          96                 0
graph_3_0.8_7.txt             3           1                  2
graph_6_0.8_1.txt             6           2                  2
graph_43_0.8_0.txt            43          78                 0
graph_15_0.8_1.txt            15          5                  0
graph_19_0.4_1.txt            19          11                 0
graph_22_0.2_8.txt            22          8                  1
graph_32_0.2_8.txt            32          10                 0
graph_15_0.2_1.txt            15          5                  1
graph_27_0.2_4.txt            27          10                 1
graph_14_0.2_6.txt            14          5                  4
graph_65_0.2_1.txt            65          38                 0
graph_22_0.4_4.txt            22          19                 0
graph_71_0.8_2.txt            71          180                0
graph_65_0.2_6.txt            65          41                 0
graph_23_0.8_3.txt            23          31                 0
graph_83_0.6_8.txt            83          127                0
graph_63_0.8_5.txt            63          124                0
graph_61_0.6_9.txt            61          61                 0
graph_14_0.2_4.txt            14          3                  7
graph_8_0.8_7.txt             8           7                  2
graph_94_0.8_5.txt            94          329                0
graph_29_0.4_4.txt            29          12                 0
graph_79_0.8_7.txt            79          187                0
graph_6_0.2_4.txt             6           0                  5
graph_21_0.4_8.txt            21          12                 0
graph_79_0.8_9.txt            79          201                0
graph_15_0.4_4.txt            15          8                  0
graph_42_0.6_4.txt            42          39                 0
graph_12_0.8_7.txt            12          11                 0
graph_39_0.8_4.txt            39          62                 0
graph_64_0.6_4.txt            64          92                 0
graph_42_0.8_9.txt            42          61                 0
graph_80_0.4_0.txt            80          114                0
graph_85_0.4_3.txt            85          99                 0
graph_43_0.6_6.txt            43          61                 0
graph_56_0.8_7.txt            56          90                 0
graph_92_0.4_8.txt            92          117                0
graph_100_0.4_4.txt           100         146                0
graph_62_0.2_4.txt            62          20                 0
graph_40_0.8_9.txt            40          72                 0
graph_40_0.6_6.txt            40          79                 0
graph_58_0.2_1.txt            58          23                 0
graph_46_0.2_8.txt            46          35                 0
graph_16_0.6_0.txt            16          16                 0
graph_6_0.8_7.txt             6           5                  2
graph_24_0.8_1.txt            24          21                 0
graph_42_0.2_9.txt            42          30                 0
graph_88_0.4_6.txt            88          114                0
graph_29_0.4_8.txt            29          18                 0
graph_3_0.4_4.txt             3           0                  3
graph_55_0.6_5.txt            55          82                 0
graph_38_0.4_6.txt            38          42                 0
graph_58_0.4_8.txt            58          50                 0
graph_26_0.6_7.txt            26          33                 0
graph_36_0.4_8.txt            36          34                 0
graph_46_0.4_1.txt            46          35                 0
graph_37_0.8_3.txt            37          61                 0
graph_19_0.2_8.txt            19          6                  3
graph_19_0.4_4.txt            19          9                  0
graph_73_0.8_1.txt            73          137                0
graph_47_0.4_8.txt            47          45                 0
graph_73_0.8_6.txt            73          119                0
graph_59_0.8_2.txt            59          124                0
graph_65_0.4_5.txt            65          76                 0
graph_31_0.6_4.txt            31          39                 0
graph_21_0.6_9.txt            21          34                 0
graph_45_0.2_1.txt            45          16                 0
graph_8_0.4_7.txt             8           4                  0
graph_89_0.6_2.txt            89          147                0
graph_74_0.2_6.txt            74          57                 0
graph_37_0.2_7.txt            37          18                 0
graph_58_0.6_1.txt            58          87                 0
graph_23_0.6_6.txt            23          34                 0
graph_37_0.2_4.txt            37          16                 0
graph_27_0.4_5.txt            27          35                 0
graph_33_0.2_2.txt            33          10                 0
graph_25_0.2_3.txt            25          7                  3
graph_61_0.8_9.txt            61          85                 0
graph_37_0.4_0.txt            37          28                 0
graph_100_0.2_1.txt           100         45                 0
graph_54_0.2_0.txt            54          17                 0
graph_39_0.6_6.txt            39          47                 0
graph_87_0.8_1.txt            87          266                0
graph_21_0.2_5.txt            21          6                  3
graph_51_0.8_0.txt            51          102                0
graph_20_0.6_9.txt            20          28                 0
graph_52_0.8_4.txt            52          70                 0
graph_37_0.4_6.txt            37          22                 0
graph_63_0.6_0.txt            63          96                 0
graph_99_0.4_5.txt            99          113                0
graph_34_0.4_1.txt            34          40                 0
graph_55_0.4_3.txt            55          67                 0
graph_69_0.8_3.txt            69          137                0
graph_64_0.2_8.txt            64          39                 0
graph_50_0.4_2.txt            50          38                 0
graph_25_0.8_1.txt            25          17                 0
graph_63_0.8_6.txt            63          92                 0
graph_21_0.8_2.txt            21          29                 0
graph_19_0.8_6.txt            19          14                 0
graph_94_0.6_4.txt            94          157                0
graph_88_0.8_0.txt            88          268                0
graph_25_0.4_2.txt            25          20                 0
graph_70_0.2_8.txt            70          48                 0
graph_90_0.4_5.txt            90          154                0
graph_44_0.2_1.txt            44          13                 0
graph_96_0.8_9.txt            96          234                0
graph_15_0.6_0.txt            15          12                 0
graph_79_1_0.txt              79          327               79
graph_94_1_0.txt              94          450               94
graph_16_0.4_8.txt            16          9                  0
graph_71_0.6_5.txt            71          114                0
graph_16_0.2_0.txt            16          5                  4
graph_53_1_0.txt              53          118               53
graph_47_0.2_4.txt            47          30                 0
graph_59_0.2_6.txt            59          33                 0
graph_95_0.8_9.txt            95          242                0
graph_16_0.4_6.txt            16          8                  0
graph_96_0.4_4.txt            96          186                0
graph_86_0.4_7.txt            86          79                 0
graph_15_0.8_7.txt            15          16                 0
graph_71_0.6_9.txt            71          115                0
graph_7_0.6_7.txt             7           1                  3
graph_58_0.8_5.txt            58          101                0
graph_96_0.4_6.txt            96          167                0
graph_22_0.4_7.txt            22          15                 0
graph_80_0.4_1.txt            80          74                 0
graph_1_0.8_8.txt             1           1                  1
graph_42_0.8_5.txt            42          73                 0
graph_31_0.6_7.txt            31          31                 0
graph_77_0.2_8.txt            77          38                 0
graph_82_0.2_7.txt            82          46                 0
graph_44_0.8_3.txt            44          71                 0
graph_29_0.6_5.txt            29          24                 0
graph_75_0.2_4.txt            75          42                 0
graph_4_0.6_3.txt             4           1                  2
graph_35_0.4_2.txt            35          39                 0
graph_88_0.8_4.txt            88          233                0
graph_96_0.8_1.txt            96          286                0
graph_28_0.8_9.txt            28          54                 0
graph_30_0.2_4.txt            30          7                  1
graph_26_0.6_3.txt            26          21                 0
graph_84_0.4_3.txt            84          79                 0
graph_88_0.2_9.txt            88          64                 0
graph_44_0.4_6.txt            44          38                 0
graph_22_0.2_3.txt            22          4                  3
graph_41_0.4_1.txt            41          34                 0
graph_58_0.6_4.txt            58          103                0
graph_46_0.8_6.txt            46          77                 0
graph_67_0.8_2.txt            67          158                0
graph_92_0.8_4.txt            92          231                0
graph_79_0.4_1.txt            79          91                 0
graph_71_0.8_1.txt            71          149                0
graph_94_0.4_7.txt            94          132                0
graph_14_0.2_7.txt            14          3                  2
graph_36_0.8_6.txt            36          53                 0
graph_30_0.4_4.txt            30          20                 0
graph_45_0.4_9.txt            45          38                 0
graph_3_0.4_6.txt             3           0                  3
graph_95_0.4_5.txt            95          209                0
