File name                     Graph size  Result
graph_33_0.6_3.txt            33          227             1966
graph_82_0.8_2.txt            82          482565        436595
graph_28_0.4_7.txt            28          35                23
graph_45_0.6_7.txt            45          771             6865
graph_31_0.8_7.txt            31          1321            7319
graph_30_0.6_7.txt            30          172              759
graph_75_0.4_3.txt            75          510             6188
graph_56_0.6_8.txt            56          2354           18404
graph_58_1_0.txt              58          694005        424270
graph_69_0.4_0.txt            69          380             3855
graph_53_0.2_0.txt            53          54                28
graph_8_0.6_5.txt             8           12                 8
graph_16_1_0.txt              16          241             1820
graph_54_0.2_3.txt            54          56                17
graph_21_0.2_1.txt            21          8                  0
graph_97_0.4_0.txt            97          1099           14516
graph_38_0.6_5.txt            38          278             3750
graph_43_0.4_2.txt            43          113              390
graph_53_0.8_3.txt            53          52189          91735
graph_42_0.6_9.txt            42          456             4319
graph_69_0.2_0.txt            69          92                42
graph_46_0.6_3.txt            46          1025            8833
graph_7_0.4_2.txt             7           3                  0
graph_93_0.2_4.txt            93          94               155
graph_86_0.6_8.txt            86          29428          99318
graph_97_0.2_0.txt            97          97               244
graph_75_0.8_7.txt            75          273872        309378
graph_81_0.6_7.txt            81          25152          86810
graph_6_0.8_2.txt             6           6                  0
graph_46_0.4_8.txt            46          178              775
graph_24_0.4_9.txt            24          9                 22
graph_15_0.4_7.txt            15          9                  0
graph_70_0.4_9.txt            70          348             3271
graph_59_0.8_1.txt            59          48522         116706
graph_31_0.8_1.txt            31          1090            8017
graph_70_0.6_6.txt            70          11607          43304
graph_29_0.4_9.txt            29          41               124
graph_2_0.8_5.txt             2           2                  0
graph_7_0.8_9.txt             7           17                25
graph_99_0.8_5.txt            99          1617985       916169
graph_75_0.6_6.txt            75          15083          53457
graph_21_0.4_0.txt            21          47                25
graph_82_0.6_1.txt            82          26007          77738
graph_11_0.8_4.txt            11          76               116
graph_9_0.4_1.txt             9           7                  0
graph_92_0.8_6.txt            92          1243375       765507
graph_82_0.2_6.txt            82          139              146
graph_7_1_0.txt               7           18                35
graph_5_0.6_3.txt             5           3                  0
graph_37_0.8_0.txt            37          2323           16344
graph_56_0.2_0.txt            56          55                32
graph_62_0.8_5.txt            62          81105         139643
graph_79_0.2_4.txt            79          69                87
graph_27_0.8_2.txt            27          307             3843
graph_84_0.2_0.txt            84          115              135
graph_40_0.8_3.txt            40          7216           27285
graph_32_0.6_2.txt            32          236             2189
graph_19_0.8_3.txt            19          196             1252
graph_49_0.6_9.txt            49          875            10698
graph_92_0.4_5.txt            92          935            12225
graph_51_0.6_7.txt            51          1112            9853
graph_44_0.8_6.txt            44          7280           32947
graph_20_0.2_7.txt            20          8                  0
graph_45_0.4_3.txt            45          101              692
graph_60_0.8_7.txt            60          60486         129372
graph_7_0.6_2.txt             7           6                  0
graph_72_0.2_0.txt            72          111              145
graph_73_0.8_8.txt            73          278908        302866
graph_98_0.8_8.txt            98          1541422       916255
graph_74_0.8_2.txt            74          299653        314054
graph_4_0.2_4.txt             4           2                  0
graph_93_0.6_4.txt            93          43823         128249
graph_84_0.2_6.txt            84          101              174
graph_93_0.6_7.txt            93          45679         131885
graph_30_0.2_8.txt            30          14                 4
graph_90_0.8_9.txt            90          983415        653418
graph_88_0.6_1.txt            88          27058          91222
graph_95_0.8_8.txt            95          1194303       794804
graph_36_1_0.txt              36          38108          58905
graph_60_0.8_4.txt            60          98856         147983
graph_81_0.4_8.txt            81          547             5657
graph_88_0.4_8.txt            88          964            10024
graph_83_0.8_4.txt            83          625653        485715
graph_46_0.2_3.txt            46          40                 3
graph_12_0.4_6.txt            12          7                  0
graph_14_0.2_5.txt            14          8                  0
graph_21_0.4_2.txt            21          18                 9
graph_56_0.6_2.txt            56          2195           18321
graph_52_0.8_3.txt            52          30611          75400
graph_58_0.8_7.txt            58          53058          99476
graph_86_0.6_2.txt            86          22336          83097
graph_4_0.8_0.txt             4           2                  1
graph_33_0.8_9.txt            33          875             9569
graph_8_0.8_6.txt             8           12                 7
graph_8_0.4_0.txt             8           3                  0
graph_73_0.4_6.txt            73          662             4604
graph_1_0.2_4.txt             1           1                  0
graph_35_0.8_2.txt            35          1476           11555
graph_27_0.4_0.txt            27          95               136
graph_48_0.8_0.txt            48          23849          56970
graph_22_0.2_1.txt            22          4                  1
graph_26_0.8_8.txt            26          591             4596
graph_11_0.2_5.txt            11          4                  0
graph_27_0.8_1.txt            27          484             4119
graph_19_0.4_2.txt            19          35                25
graph_40_0.2_0.txt            40          17                 1
graph_89_0.6_3.txt            89          33648         121312
graph_54_0.8_3.txt            54          39612          78007
graph_16_0.4_3.txt            16          12                 2
graph_37_0.2_2.txt            37          24                 3
graph_1_0.2_0.txt             1           2                  0
graph_77_0.6_1.txt            77          24364          73741
graph_30_0.4_2.txt            30          46               143
graph_87_0.4_6.txt            87          1372           11888
graph_10_0.8_4.txt            10          18                18
graph_19_1_0.txt              19          582             3876
graph_7_0.2_3.txt             7           2                  0
graph_79_0.4_6.txt            79          418             5918
graph_100_0.6_2.txt           100         92033         195524
graph_17_0.6_2.txt            17          51               213
graph_76_0.4_7.txt            76          431             5155
graph_76_0.8_5.txt            76          368891        363792
graph_90_0.4_3.txt            90          1036           10669
graph_30_0.4_7.txt            30          34                84
graph_6_0.2_5.txt             6           1                  0
graph_25_0.6_1.txt            25          90               832
graph_58_0.8_9.txt            58          43049         102952
graph_90_0.6_6.txt            90          36440         116201
graph_12_0.6_7.txt            12          14                 9
graph_48_0.8_5.txt            48          20454          53569
graph_41_0.6_0.txt            41          446             4150
graph_67_0.6_1.txt            67          6917           37418
graph_46_0.2_7.txt            46          20                18
graph_6_0.4_8.txt             6           1                  0
graph_78_0.4_6.txt            78          514             6016
graph_29_0.2_6.txt            29          15                 2
graph_73_0.6_0.txt            73          11569          46890
graph_37_0.4_9.txt            37          113              234
graph_75_0.8_8.txt            75          241760        296000
graph_67_0.8_9.txt            67          160662        214217
graph_86_0.2_0.txt            86          65               119
graph_10_0.6_2.txt            10          15                12
graph_78_0.2_7.txt            78          64               100
graph_52_0.6_4.txt            52          2237           15892
graph_64_0.4_4.txt            64          426             3138
graph_12_0.8_9.txt            12          60               122
graph_75_0.4_1.txt            75          439             4577
graph_96_0.2_3.txt            96          110              209
graph_53_0.4_2.txt            53          118              972
graph_89_0.8_6.txt            89          1021453       703834
graph_82_0.8_9.txt            82          524892        474712
graph_4_0.8_8.txt             4           2                  0
graph_35_0.2_5.txt            35          15                 5
graph_45_0.4_0.txt            45          137              432
graph_33_0.2_7.txt            33          9                  4
graph_99_0.2_0.txt            99          124              320
graph_83_0.6_6.txt            83          25622          88013
graph_1_0.2_8.txt             1           1                  0
graph_48_0.6_2.txt            48          1350            9939
graph_58_0.6_5.txt            58          1859           17107
graph_77_0.4_2.txt            77          619             6373
graph_41_0.4_3.txt            41          61               273
graph_70_0.8_0.txt            70          210732        253717
graph_17_0.8_3.txt            17          209              854
graph_20_0.2_2.txt            20          8                  0
graph_30_0.2_2.txt            30          12                 1
graph_60_0.8_0.txt            60          64546         130635
graph_32_0.8_3.txt            32          1151            9817
graph_44_0.6_1.txt            44          1101            8407
graph_9_0.6_6.txt             9           9                  1
graph_54_0.4_2.txt            54          213             1415
graph_44_0.4_0.txt            44          122              779
graph_78_0.4_1.txt            78          474             4381
graph_65_0.2_2.txt            65          49                32
graph_36_0.2_9.txt            36          32                 7
graph_44_0.4_5.txt            44          145              658
graph_100_0.8_8.txt           100         2276063      1086156
graph_44_0.6_0.txt            44          466             5697
graph_5_0.8_8.txt             5           9                  5
graph_78_0.2_6.txt            78          80                75
graph_82_0.6_6.txt            82          18414          67928
graph_2_0.6_0.txt             2           2                  0
graph_37_0.2_5.txt            37          11                 4
graph_36_0.6_9.txt            36          294             2960
graph_24_0.4_2.txt            24          38                38
graph_1_0.8_9.txt             1           2                  0
graph_21_0.4_4.txt            21          36                24
graph_57_0.4_2.txt            57          182             1610
graph_89_0.2_5.txt            89          86               126
graph_76_0.6_1.txt            76          15698          63952
graph_45_0.2_9.txt            45          16                 8
graph_44_0.4_1.txt            44          171              475
graph_96_0.4_8.txt            96          1129           14830
graph_10_0.2_4.txt            10          7                  1
graph_41_0.6_3.txt            41          879             6502
graph_15_0.2_2.txt            15          6                  0
graph_61_0.8_4.txt            61          90018         141965
graph_25_0.6_6.txt            25          169              674
graph_71_0.8_7.txt            71          198957        258144
graph_16_0.8_9.txt            16          157              747
graph_89_0.6_1.txt            89          29455         100747
graph_32_0.2_0.txt            32          14                 3
graph_12_0.8_4.txt            12          69                80
graph_99_0.2_4.txt            99          76               225
graph_74_0.8_0.txt            74          248642        300005
graph_39_0.4_8.txt            39          66               263
graph_48_0.8_8.txt            48          19711          52287
graph_13_0.4_2.txt            13          9                  0
graph_8_0.4_3.txt             8           3                  0
graph_1_0.4_0.txt             1           2                  0
graph_62_0.6_1.txt            62          2878           20922
graph_36_0.4_1.txt            36          74               176
graph_47_0.2_8.txt            47          33                19
graph_70_0.8_7.txt            70          177705        239153
graph_23_0.8_7.txt            23          248             1656
graph_51_0.8_8.txt            51          20491          58243
graph_56_0.4_9.txt            56          230             1315
graph_4_0.2_3.txt             4           2                  0
graph_82_0.6_7.txt            82          31022          83533
graph_52_0.2_7.txt            52          25                25
graph_27_0.8_8.txt            27          447             3283
graph_69_0.2_3.txt            69          97               102
graph_69_0.8_9.txt            69          166587        234418
graph_45_0.8_3.txt            45          14896          43919
graph_48_0.2_3.txt            48          22                 3
graph_18_0.6_7.txt            18          104              169
graph_57_0.2_2.txt            57          54                26
graph_89_0.2_9.txt            89          82               102
graph_27_0.4_9.txt            27          81               122
graph_52_0.8_8.txt            52          30370          66101
graph_53_0.4_1.txt            53          111              755
graph_52_0.8_9.txt            52          23895          69368
graph_19_0.2_0.txt            19          8                  0
graph_8_0.8_3.txt             8           15                15
graph_7_0.2_2.txt             7           2                  0
graph_11_0.8_1.txt            11          28               105
graph_11_0.2_2.txt            11          4                  0
graph_38_0.6_0.txt            38          261             3188
graph_93_0.8_2.txt            93          1267733       762245
graph_95_1_0.txt              95          23732206     3183545
graph_83_0.4_4.txt            83          679             7476
graph_15_0.4_8.txt            15          13                 4
graph_57_0.8_6.txt            57          55937         101419
graph_69_0.8_1.txt            69          152446        226937
graph_63_0.8_8.txt            63          89399         152789
graph_61_0.8_7.txt            61          76808         132728
graph_77_0.8_9.txt            77          335718        356847
graph_93_0.6_8.txt            93          34348         115061
graph_31_0.2_3.txt            31          13                 0
graph_95_0.4_8.txt            95          1136           15224
graph_26_0.8_2.txt            26          381             4185
graph_13_0.2_5.txt            13          7                  0
graph_42_0.2_5.txt            42          46                23
graph_44_0.2_8.txt            44          20                 6
graph_79_0.4_9.txt            79          678             6451
graph_81_0.2_7.txt            81          70                83
graph_99_0.6_3.txt            99          55984         171396
graph_78_0.4_8.txt            78          376             4893
graph_69_0.8_7.txt            69          153614        229358
graph_7_0.4_7.txt             7           3                  0
graph_68_0.8_8.txt            68          136812        197280
graph_79_0.6_5.txt            79          21893          71769
graph_31_0.2_0.txt            31          9                  0
graph_79_0.2_0.txt            79          107               94
graph_87_1_0.txt              87          12287188     2225895
graph_38_0.2_3.txt            38          17                 4
graph_15_0.8_0.txt            15          92               330
graph_68_0.8_1.txt            68          165143        237723
graph_67_1_0.txt              67          1802421       766480
graph_74_0.8_1.txt            74          290074        318234
graph_9_0.2_3.txt             9           2                  0
graph_62_0.4_9.txt            62          223             2173
graph_55_1_0.txt              55          486633        341055
graph_37_0.6_8.txt            37          293             2995
graph_14_0.8_8.txt            14          114              270
graph_10_0.2_5.txt            10          3                  0
graph_68_0.2_2.txt            68          60                56
graph_47_0.6_0.txt            47          625             7273
graph_64_0.6_1.txt            64          4565           30896
graph_63_0.4_9.txt            63          317             2642
graph_59_0.6_1.txt            59          3180           22602
graph_25_0.8_5.txt            25          391             2988
graph_73_0.2_8.txt            73          51                44
graph_59_0.4_3.txt            59          313             1937
graph_78_0.2_4.txt            78          80                91
graph_5_0.8_3.txt             5           3                  0
graph_83_0.6_3.txt            83          27221          88989
graph_66_0.8_6.txt            66          99898         178908
graph_67_0.6_9.txt            67          8734           39115
graph_74_0.4_3.txt            74          594             5096
graph_57_0.6_3.txt            57          1691           16218
graph_20_0.4_7.txt            20          18                10
graph_47_0.8_8.txt            47          25750          54588
graph_91_0.6_7.txt            91          39773         117374
graph_39_0.4_2.txt            39          89               280
graph_2_0.8_4.txt             2           2                  0
graph_63_0.8_0.txt            63          94866         159779
graph_28_0.2_4.txt            28          13                 0
graph_71_0.6_4.txt            71          7514           39755
graph_23_0.2_1.txt            23          5                  0
graph_82_0.8_5.txt            82          547742        455658
graph_67_0.8_0.txt            67          90603         176594
graph_30_0.8_8.txt            30          986             7482
graph_1_0.6_0.txt             1           2                  0
graph_56_0.6_7.txt            56          1779           17119
graph_40_0.8_0.txt            40          2996           18187
graph_24_0.6_8.txt            24          103              497
graph_33_0.4_7.txt            33          67               207
graph_30_0.8_2.txt            30          1176            8192
graph_41_0.2_7.txt            41          45                13
graph_85_0.4_0.txt            85          716             8036
graph_49_0.8_1.txt            49          22736          60779
graph_15_0.4_6.txt            15          15                 8
graph_48_0.4_9.txt            48          184              871
graph_61_0.6_2.txt            61          5020           32090
graph_44_0.4_4.txt            44          214              687
graph_94_0.6_5.txt            94          55220         142513
graph_1_0.6_7.txt             1           2                  0
graph_43_0.4_4.txt            43          78               395
graph_87_0.4_7.txt            87          611             7095
graph_21_0.6_4.txt            21          74               158
graph_85_0.6_8.txt            85          30351          93141
graph_56_0.6_6.txt            56          1983           17715
graph_34_0.8_9.txt            34          1792           12466
graph_6_0.4_3.txt             6           2                  0
graph_25_0.6_2.txt            25          141              450
graph_65_1_0.txt              65          1508180       677040
graph_2_0.6_7.txt             2           2                  0
graph_29_0.4_0.txt            29          37                42
graph_53_0.4_4.txt            53          199             1235
graph_23_0.4_8.txt            23          52                30
graph_17_0.6_6.txt            17          46                64
graph_34_0.6_8.txt            34          197             1651
graph_67_0.8_3.txt            67          127720        206733
graph_13_0.4_8.txt            13          10                 1
graph_20_0.8_1.txt            20          217              938
graph_88_0.8_9.txt            88          864554        581959
graph_90_0.8_1.txt            90          1311591       697813
graph_15_0.8_2.txt            15          131              292
graph_76_0.2_8.txt            76          96                78
graph_38_0.6_8.txt            38          356             3789
graph_7_0.6_1.txt             7           4                  0
graph_76_0.4_0.txt            76          662             4966
graph_58_0.2_7.txt            58          59                51
graph_92_0.2_7.txt            92          131              212
graph_79_0.4_4.txt            79          455             5983
graph_68_0.4_9.txt            68          613             4765
graph_17_0.8_2.txt            17          187              495
graph_63_0.2_6.txt            63          45                44
graph_63_0.2_9.txt            63          36                18
graph_8_0.6_3.txt             8           6                  0
graph_60_0.6_8.txt            60          2070           19662
graph_77_0.4_8.txt            77          483             4247
graph_63_0.8_3.txt            63          76462         151396
graph_59_0.2_3.txt            59          34                44
graph_99_0.8_1.txt            99          2084538      1038222
graph_91_0.2_9.txt            91          118              130
graph_71_0.2_7.txt            71          53                48
graph_5_0.4_5.txt             5           2                  0
graph_96_0.6_2.txt            96          74693         176215
graph_45_0.8_0.txt            45          15103          43709
graph_24_0.4_0.txt            24          21                48
graph_15_0.4_2.txt            15          11                 4
graph_8_0.2_6.txt             8           3                  0
graph_60_0.4_0.txt            60          237             2013
graph_86_0.4_6.txt            86          770             9083
graph_62_0.2_3.txt            62          50                53
graph_91_0.4_1.txt            91          1160           11997
graph_69_0.4_3.txt            69          360             3140
graph_43_0.4_7.txt            43          117              345
graph_46_0.2_5.txt            46          42                23
graph_78_0.8_9.txt            78          431438        389050
graph_15_0.6_2.txt            15          20                21
graph_1_0.8_6.txt             1           1                  0
graph_79_0.2_9.txt            79          92               141
graph_91_0.8_6.txt            91          958792        677126
graph_51_0.8_4.txt            51          22146          59983
graph_58_0.6_2.txt            58          2692           20470
graph_41_0.4_2.txt            41          82               337
graph_31_0.4_1.txt            31          40               155
graph_20_0.6_1.txt            20          149              380
graph_26_0.8_7.txt            26          549             4745
graph_15_0.2_3.txt            15          6                  0
graph_17_0.6_3.txt            17          42                97
graph_29_0.8_2.txt            29          553             6111
graph_65_0.8_2.txt            65          111804        188372
graph_24_0.2_4.txt            24          14                 4
graph_89_0.2_2.txt            89          65               186
graph_12_0.6_1.txt            12          16                12
graph_41_1_0.txt              41          63430         101270
graph_61_0.6_0.txt            61          2569           20475
graph_93_0.2_6.txt            93          98               199
graph_8_0.2_4.txt             8           2                  0
graph_52_0.2_9.txt            52          29                14
graph_46_0.6_7.txt            46          886             8472
graph_33_0.8_7.txt            33          1406           11912
graph_91_0.6_0.txt            91          65365         142646
graph_95_0.2_6.txt            95          105              193
graph_69_0.8_0.txt            69          195525        231710
graph_10_0.6_3.txt            10          15                12
graph_95_0.2_5.txt            95          174              185
graph_71_0.8_6.txt            71          199905        262262
graph_43_0.6_1.txt            43          787             7060
graph_95_0.2_7.txt            95          101              161
graph_25_0.6_3.txt            25          196              921
graph_31_0.4_8.txt            31          20                84
graph_20_0.8_2.txt            20          328             1391
graph_79_0.6_3.txt            79          31923          80908
graph_83_0.6_1.txt            83          30094          88455
graph_35_0.6_5.txt            35          333             2834
graph_83_0.4_6.txt            83          796             6863
graph_87_0.2_9.txt            87          90               113
graph_83_0.4_3.txt            83          836             8221
graph_21_0.8_5.txt            21          244             1239
graph_76_0.2_6.txt            76          63                63
graph_20_0.8_6.txt            20          267             1499
graph_56_0.4_0.txt            56          247             1272
graph_14_0.2_8.txt            14          5                  0
graph_62_0.6_9.txt            62          5140           30170
graph_11_0.6_5.txt            11          17                14
graph_47_0.4_3.txt            47          240             1239
graph_10_0.8_2.txt            10          29                62
graph_99_0.4_8.txt            99          1814           15102
graph_8_0.2_5.txt             8           2                  0
graph_7_0.8_1.txt             7           17                19
graph_71_0.2_6.txt            71          90                44
graph_26_0.2_7.txt            26          11                 0
graph_25_0.2_8.txt            25          10                 0
graph_82_0.8_4.txt            82          477699        443560
graph_9_0.4_7.txt             9           7                  0
graph_54_0.8_9.txt            54          32658          82699
graph_33_0.6_5.txt            33          215             2144
graph_38_0.8_8.txt            38          2689           18045
graph_63_0.2_8.txt            63          53                42
graph_91_0.2_8.txt            91          124              169
graph_14_0.8_0.txt            14          44               117
graph_17_0.8_8.txt            17          183              541
graph_48_0.4_4.txt            48          169              789
graph_3_0.6_3.txt             3           2                  0
graph_32_0.4_8.txt            32          50               138
graph_56_0.2_6.txt            56          19                33
graph_98_0.2_4.txt            98          91               201
graph_49_0.8_3.txt            49          15294          49832
graph_31_0.6_9.txt            31          178             1827
graph_49_0.4_7.txt            49          106              677
graph_98_0.2_3.txt            98          102              222
graph_65_0.2_8.txt            65          48                47
graph_9_0.2_4.txt             9           4                  0
graph_88_0.8_8.txt            88          742583        598609
graph_94_0.8_1.txt            94          1341932       811368
graph_48_0.4_2.txt            48          192              869
graph_16_0.8_8.txt            16          102              315
graph_17_0.2_3.txt            17          7                  0
graph_96_0.6_5.txt            96          57599         152435
graph_66_0.2_8.txt            66          73                61
graph_25_0.2_4.txt            25          9                  0
graph_28_0.6_0.txt            28          156              879
graph_46_0.4_7.txt            46          192              545
graph_10_0.2_2.txt            10          4                  0
graph_26_0.8_1.txt            26          327             2988
graph_79_0.6_2.txt            79          21770          73091
graph_4_0.6_0.txt             4           2                  0
graph_17_0.6_4.txt            17          26                79
graph_89_0.2_6.txt            89          78               114
graph_53_0.2_6.txt            53          24                20
graph_60_0.8_3.txt            60          92747         151088
graph_3_0.8_7.txt             3           2                  0
graph_6_0.8_1.txt             6           7                  2
graph_43_0.8_0.txt            43          11330          34555
graph_15_0.8_1.txt            15          28               208
graph_19_0.4_1.txt            19          18                12
graph_22_0.2_8.txt            22          9                  0
graph_32_0.2_8.txt            32          14                 0
graph_15_0.2_1.txt            15          7                  0
graph_27_0.2_4.txt            27          13                 1
graph_14_0.2_6.txt            14          7                  1
graph_65_0.2_1.txt            65          54                31
graph_22_0.4_4.txt            22          47                92
graph_71_0.8_2.txt            71          221580        272761
graph_65_0.2_6.txt            65          88                45
graph_23_0.8_3.txt            23          358             2602
graph_83_0.6_8.txt            83          26908          90176
graph_63_0.8_5.txt            63          105175        162651
graph_61_0.6_9.txt            61          2225           21333
graph_14_0.2_4.txt            14          5                  0
graph_8_0.8_7.txt             8           15                26
graph_94_0.8_5.txt            94          1705351       812080
graph_29_0.4_4.txt            29          51                39
graph_79_0.8_7.txt            79          386143        408821
graph_6_0.2_4.txt             6           1                  0
graph_21_0.4_8.txt            21          42                32
graph_79_0.8_9.txt            79          325155        374359
graph_15_0.4_4.txt            15          10                 2
graph_42_0.6_4.txt            42          393             4889
graph_12_0.8_7.txt            12          98               186
graph_39_0.8_4.txt            39          4552           21180
graph_64_0.6_4.txt            64          6345           33939
graph_42_0.8_9.txt            42          5278           26448
graph_80_0.4_0.txt            80          448             5756
graph_85_0.4_3.txt            85          797             7809
graph_43_0.6_6.txt            43          431             5569
graph_56_0.8_7.txt            56          45533          92052
graph_92_0.4_8.txt            92          776            12576
graph_100_0.4_4.txt           100         1551           16986
graph_62_0.2_4.txt            62          45                38
graph_40_0.8_9.txt            40          4736           22572
graph_40_0.6_6.txt            40          557             5845
graph_58_0.2_1.txt            58          34                14
graph_46_0.2_8.txt            46          21                 5
graph_16_0.6_0.txt            16          20               131
graph_6_0.8_7.txt             6           11                 9
graph_24_0.8_1.txt            24          397             3703
graph_42_0.2_9.txt            42          11                 8
graph_88_0.4_6.txt            88          878             9526
graph_29_0.4_8.txt            29          49                66
graph_3_0.4_4.txt             3           2                  0
graph_55_0.6_5.txt            55          1391           16552
graph_38_0.4_6.txt            38          80               345
graph_58_0.4_8.txt            58          199             1426
graph_26_0.6_7.txt            26          111              353
graph_36_0.4_8.txt            36          45               252
graph_46_0.4_1.txt            46          72               599
graph_37_0.8_3.txt            37          1849           14939
graph_19_0.2_8.txt            19          9                  2
graph_19_0.4_4.txt            19          17                 8
graph_73_0.8_1.txt            73          210963        265079
graph_47_0.4_8.txt            47          116              935
graph_73_0.8_6.txt            73          231338        284792
graph_59_0.8_2.txt            59          62483         112706
graph_65_0.4_5.txt            65          329             3179
graph_31_0.6_4.txt            31          182              925
graph_21_0.6_9.txt            21          103              324
graph_45_0.2_1.txt            45          18                 4
graph_8_0.4_7.txt             8           6                  0
graph_89_0.6_2.txt            89          39114         125919
graph_74_0.2_6.txt            74          74                84
graph_37_0.2_7.txt            37          16                 2
graph_58_0.6_1.txt            58          3363           23768
graph_23_0.6_6.txt            23          91               355
graph_37_0.2_4.txt            37          18                 6
graph_27_0.4_5.txt            27          56               124
graph_33_0.2_2.txt            33          13                 1
graph_25_0.2_3.txt            25          10                 0
graph_61_0.8_9.txt            61          107659        160761
graph_37_0.4_0.txt            37          60               271
graph_100_0.2_1.txt           100         118              218
graph_54_0.2_0.txt            54          36                14
graph_39_0.6_6.txt            39          300             4080
graph_87_0.8_1.txt            87          676182        561769
graph_21_0.2_5.txt            21          6                  0
graph_51_0.8_0.txt            51          23897          66324
graph_20_0.6_9.txt            20          60               248
graph_52_0.8_4.txt            52          34983          70679
graph_37_0.4_6.txt            37          73               348
graph_63_0.6_0.txt            63          3614           27499
graph_99_0.4_5.txt            99          1296           16929
graph_34_0.4_1.txt            34          54               275
graph_55_0.4_3.txt            55          306             2002
graph_69_0.8_3.txt            69          161432        232911
graph_64_0.2_8.txt            64          45                41
graph_50_0.4_2.txt            50          199              771
graph_25_0.8_1.txt            25          655             3789
graph_63_0.8_6.txt            63          96643         142827
graph_21_0.8_2.txt            21          239             1763
graph_19_0.8_6.txt            19          192              699
graph_94_0.6_4.txt            94          42941         129283
graph_88_0.8_0.txt            88          839812        624895
graph_25_0.4_2.txt            25          39                49
graph_70_0.2_8.txt            70          63                45
graph_90_0.4_5.txt            90          892             9999
graph_44_0.2_1.txt            44          38                13
graph_96_0.8_9.txt            96          1350867       846779
graph_15_0.6_0.txt            15          31               141
graph_79_1_0.txt              79          5625591      1502501
graph_94_1_0.txt              94          22025851     3049501
graph_16_0.4_8.txt            16          16                 9
graph_71_0.6_5.txt            71          10793          45234
graph_16_0.2_0.txt            16          6                  0
graph_53_1_0.txt              53          367885        292825
graph_47_0.2_4.txt            47          35                20
graph_59_0.2_6.txt            59          57                16
graph_95_0.8_9.txt            95          1882858       838352
graph_16_0.4_6.txt            16          17                10
graph_96_0.4_4.txt            96          1213           14746
graph_86_0.4_7.txt            86          669             5852
graph_15_0.8_7.txt            15          73               186
graph_71_0.6_9.txt            71          13213          50548
graph_7_0.6_7.txt             7           6                  2
graph_58_0.8_5.txt            58          48190         109824
graph_96_0.4_6.txt            96          1095           10982
graph_22_0.4_7.txt            22          54                68
graph_80_0.4_1.txt            80          458             5745
graph_1_0.8_8.txt             1           2                  0
graph_42_0.8_5.txt            42          7497           31380
graph_31_0.6_7.txt            31          152             1426
graph_77_0.2_8.txt            77          78                95
graph_82_0.2_7.txt            82          87               127
graph_44_0.8_3.txt            44          9524           36789
graph_29_0.6_5.txt            29          126              931
graph_75_0.2_4.txt            75          67                46
graph_4_0.6_3.txt             4           2                  0
graph_35_0.4_2.txt            35          47               238
graph_88_0.8_4.txt            88          802709        608114
graph_96_0.8_1.txt            96          1376895       860832
graph_28_0.8_9.txt            28          641             5529
graph_30_0.2_4.txt            30          14                 1
graph_26_0.6_3.txt            26          153              776
graph_84_0.4_3.txt            84          793             8128
graph_88_0.2_9.txt            88          76               206
graph_44_0.4_6.txt            44          177              476
graph_22_0.2_3.txt            22          9                  0
graph_41_0.4_1.txt            41          79               399
graph_58_0.6_4.txt            58          3789           26037
graph_46_0.8_6.txt            46          13357          43906
